uid,postnum,keywordsnum,ratio,followerscount,name
2107446043,1000,220,0.22,251907,时尚欧美馆
2548536094,1077,196,0.181987000929,98987,三分时尚秀
2689012511,1087,291,0.267709291628,112471,上海婚嫁
1882329902,31,1,0.0322580645161,121628,每个人都有一首歌的感觉
2645201720,831,92,0.110709987966,105548,美容护肤小帮手
2668368700,781,82,0.104993597951,247046,创意数码IT
1652200255,1096,452,0.412408759124,57342,乐清-小灵通
2473300804,734,42,0.0572207084469,59363,厦门美食大搜索
2204603210,876,16,0.0182648401826,605506,做饭最简单
2055508811,1098,140,0.127504553734,195168,微漠电脑网
1005130573,1098,89,0.0810564663024,60709,吕元宝
2656047954,691,249,0.360347322721,99238,亲子育儿大百科
1003983702,294,82,0.278911564626,51599,青岛橡六相飞
2616525625,1115,74,0.0663677130045,56269,微笑沈阳
2334593882,1099,146,0.132848043676,78744,迈乐数码
2679837533,330,26,0.0787878787879,244740,十月雪子
2586415970,482,45,0.0933609958506,244881,整人栏目
2459173692,1000,21,0.021,110533,阿洋艺术造型总监
1899828081,1098,306,0.27868852459,214928,围脖健康顾问
2108265330,715,23,0.0321678321678,76569,王一婷CoCo
1677529971,1098,118,0.107468123862,57746,愚明
2609091457,1099,890,0.80982711556,107797,域名城
1898453142,1096,206,0.18795620438,365513,解读情感与心理
2303988614,664,25,0.0376506024096,160525,wan_永鵬
2616738625,93,50,0.537634408602,59356,忙不忙的
1910346632,1000,36,0.036,124137,熏衣草-时尚服饰
1733366665,480,38,0.0791666666667,67278,Gino_Hu
2506560395,2099,609,0.290138161029,232814,数码IT最前线
2500268940,6,0,0.0,118020,Brand中国
2371457934,1089,78,0.0716253443526,55929,劲爆微世界
1905562514,723,143,0.197786998617,226307,时尚辣妈潮宝贝儿
1863455635,1000,115,0.115,124561,邹文静微博
2117669782,368,65,0.176630434783,72132,林滨Citrus
1649415065,1000,64,0.064,565777,流行潮时尚
2460455843,289,8,0.0276816608997,53339,R-小睿
2198541227,395,41,0.103797468354,309126,精彩心情
1650627505,755,143,0.18940397351,60384,四川红牛能量站
1916900283,1099,64,0.0582347588717,55248,Dream里是小罗-小罗就是罗骏超
2347701181,731,15,0.0205198358413,52858,SHO-BI妆美堂官方微博
2485228481,736,40,0.054347826087,92832,天猫茶叶
1806144454,290,122,0.420689655172,96087,3Dinlife李炜
2690520013,1128,44,0.0390070921986,814861,攻程略地旅行网
1980306387,1098,90,0.0819672131148,115081,悦丽汇优
2244645844,840,185,0.220238095238,139911,1912雷迪吧官方微博
1233458135,381,15,0.0393700787402,82222,某小白real
1765306780,1096,414,0.377737226277,359077,全副武装去旅行
2134873055,1000,124,0.124,106917,乐活-上海滩
1908315105,187,60,0.320855614973,99707,季鹤群
2057737191,1000,43,0.043,50661,Abby_Room
1895633902,108,14,0.12962962963,193446,黑丝女教主
1877218287,1103,808,0.732547597461,113606,皮世明
1567593461,248,29,0.116935483871,79174,王林365
1286914900,1097,281,0.256153144941,135787,幂乐狐
1773323093,1000,47,0.047,121547,卞雁南
1934660611,1098,26,0.023679417122,57250,0佩佩00
2691404813,221,3,0.0135746606335,51514,苏州翠玲珑珠宝有限公司
2014811152,734,122,0.16621253406,104875,宋洋Vincent
2550043682,1000,50,0.05,121979,金金家居网
2489160742,558,81,0.145161290323,106558,重庆靓女靓仔
1208325161,184,5,0.0271739130435,68431,8090星语心语
2291864621,605,45,0.0743801652893,112089,同志星语
2485654574,461,24,0.0520607375271,108757,alex神一般的男人
2689602607,646,90,0.139318885449,66890,小猴子和他的幸福生活
1563759665,1050,288,0.274285714286,121158,未满18岁禁入内
1636176950,1024,148,0.14453125,105540,时尚潮流焦点
2307068984,1095,379,0.346118721461,144355,王琴Lucy
2684425273,651,22,0.0337941628264,80907,秀美丽官网
1773781855,502,112,0.223107569721,154054,内涵排行榜
2463962172,88,0,0.0,52584,时尚包包一箩筐
1150103050,624,61,0.0977564102564,173442,英语角杂志官方微博
2246054975,801,266,0.332084893883,279008,我们南方人
2121700420,1000,140,0.14,167345,环球音乐电台
1747784775,706,408,0.57790368272,53335,中国路面机械网
1717834835,1096,81,0.0739051094891,100192,Sandy_WISH
2319871502,1000,151,0.151,99039,江阴兼职全职
2013041757,622,72,0.11575562701,54489,吕素蓝
2595787871,1083,207,0.191135734072,1044773,幽默搞笑热门榜
1948783714,1088,188,0.172794117647,55168,全球搞笑王中王
1735824485,217,124,0.571428571429,56375,上海青年创业
2011927655,1018,154,0.151277013752,90317,玉泽官方微博
1899828331,1115,212,0.190134529148,109142,写给摩羯座的心里话
1084068983,587,21,0.0357751277683,163586,canixi
2451805304,1000,115,0.115,122912,最小说V
1768723581,269,17,0.0631970260223,101953,3G王小蛮
2258834562,289,109,0.377162629758,50419,重庆德庄集团
2635568264,277,45,0.162454873646,67792,光军_Terry
2184090761,1091,205,0.187901008249,109766,床上那点事儿乐园
1823413393,516,19,0.0368217054264,52819,Dan疼的小鸟
1051268243,1000,118,0.118,62534,mwd961
2520978582,1087,320,0.294388224471,137194,Moon女郎
2038305945,1096,55,0.0501824817518,106589,马銘鸿77
1743659857,6,1,0.166666666667,214508,VV粉团
1774556324,1000,96,0.096,100513,紫林小屋
1869452457,807,136,0.168525402726,132459,常海瑞
2165937324,81,4,0.0493827160494,112255,锺仕松Charm
1151866030,1088,123,0.113051470588,51368,肥诺诺
2113148083,297,25,0.0841750841751,125178,渴望一场旅行
1877906613,308,17,0.0551948051948,68618,大国GEE
1749653705,1097,97,0.0884229717411,99494,SunnySun孙毅
1930269880,1099,94,0.0855323020928,110502,NBA精选
2287768762,400,23,0.0575,96409,招生就业证件考试
2509155871,1000,155,0.155,767778,金牛座日志
2185729215,1111,33,0.029702970297,75213,高明祝michael
2535265473,1000,136,0.136,51285,我们都是星座控love
1664128201,1099,210,0.191082802548,101878,北海啦网
1769051340,1099,61,0.0555050045496,124888,蘇振華微博
2535757010,12,2,0.166666666667,100025,泰晶殿
2519143637,328,139,0.423780487805,123226,健康养生小秘籍
2622493911,1000,216,0.216,209314,Assignment代写--essay代写
1161106650,1006,13,0.0129224652087,51619,美洛宝贝_美国代购_Amazon_Coach
2126451932,327,6,0.0183486238532,71771,菲萌萌
2352682230,615,42,0.0682926829268,104459,淘宝精选店铺
1834685690,1094,109,0.099634369287,55783,逯成浩LUCHHAO
2627310843,354,113,0.319209039548,99540,珠海-万科城市花园
2511639805,1000,3,0.003,126737,男人帮搭配
1862833407,1000,108,0.108,109099,星座小语001
2654278912,1000,139,0.139,149594,银八先生G
2124546944,456,31,0.0679824561404,117469,The_Old_Boy_sP
1820824835,1090,342,0.31376146789,55569,AlonzoC
2231506180,353,2,0.0056657223796,125784,qq1007788887
2058786054,1099,9,0.00818926296633,119688,琳子是个小疙瘩
1905300745,1099,43,0.0391264786169,55405,Mr任幸福
2623378700,297,120,0.40404040404,204091,品牌管理师Tony黄
1765315853,508,18,0.0354330708661,55811,最近凌乱的疯子一枚
2129859854,454,74,0.162995594714,101048,佰梦酒业
2660963600,1000,29,0.029,253079,今天你淘吗
1662358802,1000,348,0.348,195453,好东东要一起分享
1288279317,835,15,0.0179640718563,106387,涵弟
2617808151,1009,103,0.102081268583,50566,Maikexpress
2495059224,1000,144,0.144,59894,统一番茄汁爱你
1916933405,1064,212,0.199248120301,55093,优美手机
1881838884,789,22,0.0278833967047,154562,减肥意志不坚定的胖子
1748140934,36,3,0.0833333333333,51727,Now黑狼
1804309800,753,294,0.390438247012,91253,幻听哥
1948685630,134,1,0.00746268656716,52069,BITCHBOY
1273337155,1099,217,0.197452229299,219455,话题女王
2476676420,729,189,0.259259259259,105837,心理探测之星座物语
1902439991,1098,169,0.153916211293,534871,街拍达人一族
2476676432,842,61,0.0724465558195,117648,浅谈经典语录
2490242390,262,22,0.0839694656489,62043,诗瑞内衣---Pandora占星小巫女
1872926044,1098,177,0.161202185792,85449,顾文龙的微博
1873712484,1099,111,0.101000909918,76252,技嘉科技官方微博
2609517927,86,3,0.0348837209302,58741,美度舞蹈王娜
1935152495,992,222,0.223790322581,77151,熙康网
2524353911,1000,124,0.124,151109,街角迎客松
2300253561,304,37,0.121710526316,130787,内涵遇到冷笑话
2550109562,1112,286,0.257194244604,118847,全球热门博览会
2165740925,161,7,0.0434782608696,99831,贾大骏
1818432895,1098,28,0.0255009107468,101911,一起学英文
1564483213,104,74,0.711538461538,226591,临仓茶叶黄世兰
2182321537,1000,141,0.141,276768,全球鲜花坊
2477495690,12,6,0.5,320264,这才叫奢侈
2103219595,8,0,0.0,63710,H51Milupa
1901368717,1100,246,0.223636363636,61392,赛赛身边官方微博
2583893391,95,12,0.126315789474,64486,粤语音乐流行榜
1706497425,1000,179,0.179,53318,不驚艷不美麗
1581618582,1097,93,0.0847766636281,52975,伍俊杰
2627933591,9,0,0.0,61627,我叫香港自由行蔡志伟
1848612251,1096,40,0.036496350365,108508,王哲_will
1949341084,306,118,0.385620915033,105463,虹成的游戏生活
2689734045,2,0,0.0,67749,叶春沁Gloria丶
1972835743,378,454,1.20105820106,117844,朱朱的微解
2689602983,1092,137,0.125457875458,121187,射手座心情专区
2257294762,163,15,0.0920245398773,79868,天使遗落的泪o
2525337003,94,4,0.0425531914894,177519,中山市玛莎服饰贸易有限公司
2651035054,839,11,0.0131108462455,225531,最爱淘美包
2490570163,1067,1103,1.03373945642,114073,创业板股票精选
2152678302,542,424,0.782287822878,61157,喜来客旗舰店
2639107511,1000,30,0.03,101001,挣钱儿
2636355002,1000,163,0.163,109596,小酷手机
1632933311,1095,606,0.553424657534,360757,Aorta凹凸会展
1574573504,834,230,0.275779376499,80711,王月章
1661343170,1099,223,0.202911737944,460627,分享爱车资讯
1765873104,1005,88,0.0875621890547,63405,深圳蒙娜丽莎婚纱官方
2017007057,354,43,0.121468926554,99734,刘源2001
2662798804,102,2,0.0196078431373,51698,泰辛缘_bobo-yanhee减肥药
2681705941,1093,214,0.195791399817,200013,天蝎座蜜言
2284591353,227,9,0.0396475770925,61728,搞笑小德平
1936201177,1095,75,0.0684931506849,100810,粗粮哥
2520487393,775,159,0.205161290323,51181,大连气象
2631276017,1098,78,0.0710382513661,103903,日月当空中泰佛牌店
2531759604,609,90,0.147783251232,51191,广州家教ABC
2495616501,232,41,0.176724137931,62493,长春电视台
2180912631,373,56,0.150134048257,51352,车神排行搜罗
1783961084,784,68,0.0867346938776,202252,美人鱼厨房
2691569151,1000,33,0.033,79254,郑州7夜酒吧
1680184834,1000,235,0.235,105317,妞妞爱美丽_
1796976214,72,2,0.0277777777778,109539,塔拉吉斯
1043076625,158,41,0.259493670886,76319,孔氏茴香豆
2502792727,1000,76,0.076,120736,慈禧鈦骺
2681804313,398,86,0.21608040201,105639,吃喝玩乐广州游
1696831010,836,33,0.0394736842105,121073,VH小翼
1831507492,810,109,0.134567901235,61410,梦幻时尚妞
2652378663,340,82,0.241176470588,102357,话剧青楼
2250872360,669,227,0.339312406577,109092,汽车时尚馆长
2054198835,1102,151,0.137023593466,82364,全球视频搜罗
366137,553,30,0.0542495479204,323446,澳门名点猪扒包
1768855102,1087,26,0.0239190432383,102402,羅宇翔QIanSO
2193397312,1058,48,0.0453686200378,100456,杨潇Aity
1652495941,914,211,0.230853391685,50763,星座秘语360
2139461190,1096,19,0.0173357664234,51662,Gani亮
2285934152,162,15,0.0925925925926,54576,女人最爱男人最痛
1630475853,21,17,0.809523809524,52567,北京临邦设计
1943082574,977,470,0.481064483112,203967,数码IT界
2135660112,1098,139,0.126593806922,139389,Bruce-Lee李小龙
1749587540,1000,1275,1.275,55191,张家界乐居
2174457430,179,13,0.072625698324,50478,GuyLaroche姬-龙雪
2660243037,374,46,0.122994652406,213753,ML这件事儿
2126354014,1000,96,0.096,61173,斯诺克游戏
1794610785,1091,68,0.0623281393217,53223,丝咪哒叫兽
1276216251,262,44,0.167938931298,136457,中国西北商会
2120095333,1000,183,0.183,55249,美容护肤每日一贴
1737201255,1096,166,0.151459854015,103956,Melody_S小源
1634375273,1000,28,0.028,95390,马美幺er
2588612202,258,10,0.0387596899225,184194,热门淘宝折扣店
1816958571,245,92,0.375510204082,117482,闷骚的雅楠
2693104573,164,321,1.95731707317,96215,胡吹神侃
1774622323,265,45,0.169811320755,168609,我是恋图控
2563479157,1018,0,0.0,68731,健康生活一百岁
2093160062,1095,197,0.179908675799,51594,Ocean_肖先生
1952552584,397,44,0.110831234257,80474,林志杰i
2254286444,146,172,1.17808219178,60792,法治庐江
2154174090,1000,156,0.156,51803,尚都比拉
1899894411,1096,129,0.117700729927,89163,JORDANMA澳洲汽车达人
1726869101,306,12,0.0392156862745,64656,牛奶baby
2550240914,492,60,0.121951219512,124183,刘墉语录
1809559150,1097,91,0.0829535095716,113921,Showgirls宝云钢
2012452502,1004,519,0.516932270916,55104,南京精选
1881478807,274,31,0.113138686131,64512,省钱站官网
2591037080,98,7,0.0714285714286,55805,嬉竹生态纤维有限公司
1812534941,1037,1825,1.75988428158,86668,红石投资总裁Fleming
2662667943,128,25,0.1953125,240513,科技-领域
2559940274,628,184,0.292993630573,65153,益江宁
1812502204,902,117,0.129711751663,119559,娱乐搞笑经典
2608600765,213,47,0.220657276995,102182,吉林珍爱妇产医院微博
1946818241,1095,75,0.0684931506849,144387,空---色
2464257737,519,11,0.0211946050096,142018,发型师杨子
2564953802,1095,37,0.0337899543379,69637,性眸baby
1711150797,1099,767,0.697907188353,89781,郑贵鑫
2236265823,1147,30,0.0261551874455,135153,航天电源-小吥点
2267977430,1000,256,0.256,347402,时尚官方
1255762155,42,11,0.261904761905,53882,流星在奔
2073892571,196,35,0.178571428571,62295,全国热门视频推荐
1790220004,1094,295,0.269652650823,101815,OOXX那些事
1581192935,119,16,0.134453781513,101705,张飞Luck
2461308650,347,45,0.129682997118,120397,悦茵淇服饰
2460615634,1094,372,0.340036563071,134962,妈妈育儿报
2605521192,903,20,0.0221483942414,189472,丝袜之诱惑
2307004152,188,21,0.11170212766,52354,广州外教中心
1906611962,746,88,0.117962466488,72839,龚瑞andy
2476578560,553,65,0.117540687161,107500,北京湜舍健身服务有限公司
1832982293,243,7,0.0288065843621,94361,_赵起超_
2615744281,436,61,0.139908256881,89599,五谷养生王养富
1664030492,1097,62,0.0565177757521,51941,聆听夏天summer
2548995870,1101,482,0.437783832879,130772,广州实习生
2613188395,78,0,0.0,207173,生活就是这个调
2482575154,1000,31,0.031,120727,人人媒人网官博
1457821491,1099,280,0.254777070064,139552,晴川-曆曆
2285901622,162,16,0.0987654320988,54906,淘宝砍价魔女
2649397071,880,162,0.184090909091,133375,时尚旅游秘籍
1767905105,1095,185,0.168949771689,122729,生活笑料多
1403519973,852,114,0.133802816901,62181,阳光的半包饼干
2547586912,747,94,0.125836680054,492888,内衣杂谈
1910216551,393,21,0.0534351145038,62068,迟凯伊
2330138473,1090,783,0.718348623853,88806,溜溜达达-金毛Arthur
2691274602,1031,435,0.421920465567,76696,城事青年观察
1810339694,30,11,0.366666666667,107374,江苏许敬龙
1300338544,1083,878,0.810710987996,54267,王力纬
1919883123,17,2,0.117647058824,64990,东风建设
1957730170,462,128,0.277056277056,80061,高凌云V
2184938474,377,47,0.124668435013,81455,大胖子茹小亮
2183796614,403,10,0.0248138957816,112790,插画铺子
2090211207,1157,230,0.198789974071,83770,伤感天国
2465437583,1004,202,0.201195219124,102449,昊聚德官网
2635896723,1082,72,0.0665434380776,66065,依_萌
1587222421,198,10,0.0505050505051,202832,少年英雄李哲雪
1948817302,303,164,0.541254125413,198568,徐宁不爱飞
1741592473,75,9,0.12,160916,美腿美女一箩筐
2488539045,125,20,0.16,52215,动漫亲子吴海涛
2520717230,118,28,0.237288135593,85582,饰品博览
2152372143,1096,138,0.125912408759,60260,Lich_工页习习
2211518387,310,68,0.21935483871,257033,时尚购物潮V
1772975275,1000,85,0.085,61496,Roy-晓君
1760696251,393,6,0.0152671755725,102338,ZOEY周煌
2452002762,1098,150,0.136612021858,51493,古建逍遥
1990334427,193,16,0.0829015544041,213602,穿裤子的云_
2358384607,791,105,0.132743362832,51854,暴风雨酒吧
1771444192,1085,65,0.0599078341014,69566,电视剧控_Tao
2273679331,317,29,0.0914826498423,64769,全球时尚精品集
2605373777,57,8,0.140350877193,124997,妞妞er湿了内衣
1785042922,1097,312,0.284412032817,139527,明星娱乐资讯
2343770091,1021,65,0.0636630754163,216806,健康养生伴我行
1980012524,1000,104,0.104,58006,精选生活
1817155922,267,79,0.295880149813,111991,网络运营那点事
1729566720,237,7,0.0295358649789,92654,K_LAM家有贤妻
1343920131,981,91,0.0927624872579,56482,股坛盟主
1830361097,216,3,0.0138888888889,66845,ALEX小路
2501810187,1002,32,0.0319361277445,63119,初九1米67点5
2692061201,831,124,0.149217809868,212584,淘宝潮牌时尚精选
2017204243,1095,28,0.0255707762557,70417,Super-Light
2617481237,351,7,0.019943019943,100386,snoopy儿童羽绒服
1700562431,35,55,1.57142857143,203372,开元趋势证券研究所
1922406425,304,71,0.233552631579,61947,每天一点学学学
2512263195,58,31,0.534482758621,68569,安心贷平台
2297370660,271,19,0.070110701107,279947,时尚最潮人
2272958503,1099,76,0.0691537761601,107361,JDS角斗士
2653657131,1019,178,0.174681059863,52371,重庆得意世界
1827772460,1099,46,0.041856232939,68094,诗小棋
1680971824,1099,440,0.400363967243,133239,广东省开平市黄建华微博一请传开
2517669942,50,0,0.0,115404,八戒爱看我的微博
2032441400,804,49,0.0609452736318,420485,激情九寨
2133825594,1099,106,0.0964513193813,56621,114折扣网
2641107004,184,137,0.744565217391,73168,新加坡远东房产销售
1054185533,453,29,0.0640176600442,54109,雅悦尊荣-金希昌
2694218763,320,14,0.04375,51811,英伦汽车乔氏杯亨德利中式八球赛
1105008712,1097,592,0.539653600729,134913,青岛地产资讯
1871583305,1098,36,0.0327868852459,102459,吕_柳
1843763275,1099,49,0.0445859872611,104931,偶是斌仔
2532710481,169,64,0.378698224852,133561,陈金柱-鑫柱养生
1708890197,1000,174,0.174,71954,星座V星座
2355206231,1097,68,0.0619872379216,1001158,时尚生活榜中榜
1835735134,127,2,0.0157480314961,65477,王婷C默
2254248040,166,44,0.265060240964,83118,笑嘻嘻飞飞7
2673481835,346,24,0.0693641618497,127161,无脑无为
2098731124,224,13,0.0580357142857,96902,Start7oclock激活7点
1827682361,1099,208,0.189262966333,108427,我们儿都是狮子座
1915459714,816,113,0.138480392157,115024,一起秀创意
2363709803,731,119,0.162790697674,61486,世界时尚小姐广西赛区
1995697857,780,2,0.0025641025641,52684,袁德慧
1899501704,1099,179,0.162875341219,226912,12星座全搜罗
1471846537,385,41,0.106493506494,120661,luke王楚
2612467851,270,4,0.0148148148148,111118,鸟与鱼的幸福
1779800205,763,451,0.591087811271,98946,中华理财网
2554435734,280,43,0.153571428571,201205,女生就要这么屌
1063753881,989,336,0.33973710819,51199,迈特惠国际百货总部
2591671322,478,38,0.0794979079498,103776,饰品记
1516279974,1000,30,0.03,90442,菠-萝-
2472057000,1093,119,0.108874656908,77697,养生美容_小百科
2454788272,104,26,0.25,171045,乐清堂昆仑
1731500213,160,26,0.1625,158691,娱乐前沿博刊
2641041591,208,0,0.0,80493,揭阳市聚界派对
2520717502,155,10,0.0645161290323,86086,包包杂志
2109921654,785,160,0.203821656051,85495,仿真汽车模型网
2310898721,601,6,0.00998336106489,78923,春天里餐饮会所
2367559881,629,48,0.0763116057234,60812,林宝儿baby
2649823441,180,6,0.0333333333333,186678,星座丶爱情丶520
2316343507,20,2,0.1,50438,燕欲DESIRE
1580013784,793,240,0.302648171501,107370,愛美壹腐娘
2652772573,999,50,0.0500500500501,84543,漫友集中营
1804179680,1099,15,0.0136487716106,104475,Mr_Kyle凱軒
1967298785,316,39,0.123417721519,62534,gloriayl
2213585611,656,175,0.266768292683,513849,纤体生活
2345949564,1098,118,0.107468123862,64388,三亚名舰酒吧
2068060397,1014,39,0.0384615384615,111974,情趣内衣-性感睡衣-淘宝团购秒杀
2591267054,60,14,0.233333333333,54225,巨蟹座性格解析
2654640370,1098,18,0.016393442623,59682,吹牛进行时
1925978355,267,46,0.172284644195,51581,naoqpai
1642600693,1000,41,0.041,61560,鲤鱼love
2672755753,1089,122,0.112029384757,242756,星座密室
2135005433,542,21,0.0387453874539,55498,MCC-Hansen
1892850047,935,29,0.0310160427807,50868,shineing贞贞
2249562364,756,150,0.198412698413,108750,冷小姐精选
2694715647,2,0,0.0,156101,一年的爱情运
1958222080,748,107,0.143048128342,69054,二人转不晕2011
1061656834,696,31,0.0445402298851,102948,K_k丶瑋柏_水瓶男A型
2626967937,211,41,0.194312796209,62625,资源整合第一人周嵘
1769314570,226,38,0.16814159292,103896,冰冷的魂渴望温暖
1954197207,343,14,0.0408163265306,52601,风信子李一诺
2317523217,386,77,0.199481865285,102659,上品一家
1682086162,1098,82,0.0746812386157,119133,感情丶生活
2611883737,142,40,0.281690140845,94192,福建雄峰木业
1776621850,523,31,0.0592734225621,56718,七色堂乐园
1874434332,579,17,0.0293609671848,132343,解語-君
2271189277,1047,1405,1.34192932187,105516,Beers_光影流转
1831344424,1000,300,0.3,116303,幸福妈咪开心娃
2032556423,1077,20,0.0185701021356,260354,时尚热点百科
1854413104,25,2,0.08,135013,瞿乾坤
2610075955,1093,32,0.0292772186642,119797,天南地北精品笑话
1639651640,1000,54,0.054,52511,失恋专属地
1918540103,1047,131,0.12511938873,64925,沈阳V小黑
1642797385,550,75,0.136363636364,61148,创意生活精选语汇
1875941707,1087,449,0.413063477461,114051,传媒女生微电影
2505578834,253,41,0.162055335968,67622,英语四六级的那些事
1853823315,1099,176,0.160145586897,133947,聆听你的心弦
2271811927,829,668,0.805790108565,102399,乐活张家口
1883172580,1099,49,0.0445859872611,74527,QR5205
2281773404,459,20,0.0435729847495,52930,美食养生小百科
1650497885,1098,23,0.0209471766849,102411,托福6老师
2071386513,237,10,0.042194092827,200462,宁波特色土菜馆
1677269353,1096,220,0.200729927007,157938,诗瑞内衣---每天一点小知识
2520717674,806,52,0.0645161290323,85940,名鞋杂志
2623805803,944,123,0.130296610169,286910,Eric_型男蜗居
1251613040,41,8,0.19512195122,73545,Lotus莲安
1393498482,1090,215,0.197247706422,61190,主持人孙松林
2674268532,579,4,0.00690846286701,67271,阿如花如花如花
2528352631,141,85,0.602836879433,126243,头条通讯
1569560957,485,142,0.292783505155,96427,立仁东方MBA
2353830270,224,14,0.0625,69558,四十一画生紫砂艺术中心
2341706111,785,331,0.421656050955,50579,CircleLab回收机
1906710912,1089,325,0.298438934803,59841,带着宠物去旅行
1672616342,774,82,0.105943152455,56301,Mrw名门舞姬美眉公会
2101483911,206,10,0.0485436893204,195295,ZhaoziHua24
2628983183,291,11,0.0378006872852,51388,韩都衣舍李准基粉丝团
2521864592,383,49,0.127937336815,168401,梅蘭室内设计
1823578514,216,18,0.0833333333333,104963,杭州飞天猪
2019952583,1000,140,0.14,206626,笨猪语录
1906088344,647,54,0.0834621329212,101803,江淮渔父
2338593177,1000,406,0.406,51708,瓦力流量仪
2657556895,295,50,0.169491525424,77282,触动你的美丽心灵
2192382387,521,669,1.28406909789,56098,寂陌锋语
1898453430,1100,181,0.164545454545,353378,潮流时尚荟
2474094324,398,14,0.035175879397,82396,淘宝鞋服推荐
1780390330,1099,233,0.212010919017,111665,Sea丶冯生
2299173311,1000,502,0.502,131868,财经投资资讯
2214369730,845,70,0.0828402366864,94624,超女混搭
1773836740,269,25,0.092936802974,60364,武艺的时斌
2257328584,169,14,0.0828402366864,86173,灯火阑珊d3
1751685587,296,10,0.0337837837838,75176,美序沙画
1780292052,331,71,0.214501510574,148585,数码全球榜
1947965911,370,5,0.0135135135135,93774,小小小菜苗
1810602462,243,167,0.687242798354,51762,普宁新鲜料
2137266655,78,11,0.141025641026,52424,David_pake
2649692641,405,17,0.041975308642,100280,潮流时尚天国
2119145962,1021,63,0.0617042115573,131687,后现代韩派婚纱摄影
2299009520,167,28,0.167664670659,65902,爱美丽健康瘦身顾问
1599871474,297,36,0.121212121212,113091,大陶世纪-孙陶
2230764372,592,5,0.00844594594595,55577,吴行承
1664522747,610,166,0.272131147541,52392,殷寻Cherry
2213550590,63,5,0.0793650793651,70497,turbo改装俱乐部
2644220421,977,236,0.241555783009,75443,天下玩具玩了没
1890851342,508,10,0.0196850393701,103938,日韩快报最前线
1888885267,23,1,0.0434782608696,94679,高山不败
2518358554,117,2,0.017094017094,85429,休闲时装
1971034651,1127,343,0.304347826087,108201,广州寶捷行租车
2156435997,176,10,0.0568181818182,105297,权怡凤
2249103904,1000,77,0.077,66425,武艺_你是我天边的云彩
2516261420,600,14,0.0233333333333,62946,杨玲somnus
1352899123,72,18,0.25,65165,李子建微博
2281937460,1032,37,0.0358527131783,101236,上海锐变贸易中心
1971755585,1108,472,0.425992779783,106487,恒瑞行传播机构
1863227973,88,0,0.0,157118,viki-chan
2484542027,18,5,0.277777777778,55484,王才祥
2472417872,160,19,0.11875,54238,2B精选
1821547091,478,122,0.255230125523,70699,华西元广告
1967594070,1049,36,0.0343183984747,133017,Z_Club李航
1899698775,106,14,0.132075471698,66792,淘宝最热榜
1762138715,1099,103,0.0937215650591,131303,做个时尚魅力女人
1780292192,253,34,0.134387351779,50921,折扣品牌店
2455378532,1094,319,0.291590493601,78252,忠县峰锅
1942952552,1098,68,0.0619307832423,137279,大叔DM
1862376041,1096,161,0.146897810219,102639,下午绿茶mak
2624952940,342,16,0.046783625731,111794,X_S苹果体验店
2293471862,1000,22,0.022,50237,淘宝精选打折
2680068727,224,4,0.0178571428571,128368,HelloKitty童话集
2525436543,1000,28,0.028,204908,石峻哥
2144803457,1072,180,0.167910447761,58445,时尚潮人儿
1922407043,1099,25,0.0227479526843,83073,赵丽颖全国后援会认证微博
2591267460,152,25,0.164473684211,54220,白羊座性格解析
2146900625,138,1,0.00724637681159,106050,徐汶珊
2520717980,113,7,0.0619469026549,85247,箱包杂志
1667209887,184,52,0.282608695652,99394,聚才集团
1877842601,26,0,0.0,55125,Anzz-14
2331384491,119,8,0.0672268907563,94063,SCR_付奕
2646317741,927,50,0.0539374325782,88149,最爱饽饽
1752821533,1096,111,0.101277372263,129573,华丽美挺风流
2081790641,324,19,0.0586419753086,121756,方鑫blog
1419745970,134,10,0.0746268656716,53643,港台正流行
1993409651,364,10,0.0274725274725,393930,希望我一直是那個鬥志激昂的錦宏
1816369851,1085,79,0.0728110599078,54800,婚庆时尚达人
1351293632,1000,359,0.359,282835,刘敬丰
1821743811,348,11,0.0316091954023,70990,男模贺成
1955023807,121,3,0.0247933884298,55533,Shin_Shingo
1639062214,1000,44,0.044,55114,Why幂FTZ
2238257864,1099,71,0.0646041856233,612635,美食评选团
1787796170,602,48,0.0797342192691,292063,做个漂亮D女人
2554305230,960,126,0.13125,109923,射手座秘史
1625955025,457,20,0.0437636761488,57314,倪琳清_kumiko
2537298644,1000,809,0.809,143455,连连看游戏官网
1737202390,147,10,0.0680272108844,61788,Rayem林浩锐
1654627031,1076,199,0.184944237918,101261,哖__少輕狂JASON
2628524764,64,13,0.203125,103765,南京天狼行动文化传播有限公司
2594478813,213,32,0.150234741784,98976,靳成军2594478813
2609191650,1092,88,0.0805860805861,120965,爱情暖心语
1990171364,1069,40,0.0374181478017,67036,李林煒
2031295205,961,418,0.434963579605,130574,数码it风向标
1861950192,1050,41,0.0390476190476,479129,慕容筱茁
2591458430,1003,116,0.115653040877,65548,爱美评网
2620627703,1029,61,0.0592808551992,143494,Alvin-mi
2668993277,521,246,0.47216890595,50889,潜艇总动员2_官博
2490047231,807,61,0.0755885997522,109384,辣妈咪潮宝贝
2242747144,1097,212,0.193254329991,83954,玩笑大全
1204662060,1096,131,0.119525547445,70651,全球给力搜
1651448595,1099,150,0.136487716106,105452,腐女只爱重口味
1825512215,23,0,0.0,68248,walls-和路雪
